date,avg_rain
2014-09-24,0.0671428571428571
2014-09-25,0.0457142857142857
2014-09-26,0.0457142857142857
2014-09-27,0.0457142857142857
2014-09-28,0.0485714285714286
2014-09-29,0.00285714285714286
2014-09-30,0.00285714285714286
2014-10-01,0.171428571428571
2014-10-02,0.171428571428571
2014-10-03,0.171428571428571
2014-10-04,0.18
2014-10-05,0.182857142857143
2014-10-06,0.182857142857143
2014-10-07,0.182857142857143
2014-10-08,0.0614285714285714
2014-10-09,0.0614285714285714
2014-10-10,0.0685714285714286
2014-10-11,0.06
2014-10-12,0.152857142857143
2014-10-13,0.311428571428571
2014-10-14,0.311428571428571
2014-10-15,0.264285714285714
2014-10-16,0.264285714285714
2014-10-17,0.257142857142857
2014-10-18,0.272857142857143
2014-10-19,0.39
2014-10-20,0.318571428571429
2014-10-21,0.318571428571429
2014-10-22,0.32
2014-10-23,0.32
2014-10-24,0.32
2014-10-25,0.304285714285714
2014-10-26,0.0885714285714286
2014-10-27,0.00142857142857143
2014-10-28,0.00857142857142857
2014-10-29,0.0571428571428571
2014-10-30,0.0571428571428571
2014-10-31,0.0571428571428571
2014-11-01,0.0571428571428571
2014-11-02,0.0571428571428571
2014-11-03,0.11
2014-11-04,0.102857142857143
2014-11-05,0.0528571428571429
2014-11-06,0.0528571428571429
2014-11-07,0.0528571428571429
2014-11-08,0.0528571428571429
2014-11-09,0.0528571428571429
2014-11-10,0.0285714285714286
2014-11-11,0.0371428571428571
2014-11-12,0.0371428571428571
